Original Campaign,Campaign,Campaign Labels,Budgets,Negative Keyword List,Campaign Callout Asset,Campaign Sitelink Asset Text,Campaign Sitelink Asset Description 1,Campaign Sitelink Asset Description 2,Campaign Sitelink Asset Url,Campaign Price Asset Header,Campaign Price Asset Price,Campaign Price Asset Description,Campaign Price Asset Url,Campaign Call Asset Number,AdGroup,AdGroup Labels,Keywords,Negative Keywords,AdGroup Callout Asset,AdGroup Sitelink Asset Text,AdGroup Sitelink Asset Description 1,AdGroup Sitelink Asset Description 2,AdGroup Sitelink Asset Url,AdGroup Price Asset Header,AdGroup Price Asset Price,AdGroup Price Asset Description,AdGroup Price Asset Url,AdGroup Call Asset Number,RSA Headline 1,RSA Headline 2,RSA Headline 3,RSA Description 1,RSA Description 2,RSA Final Url,COA Phone,COA Final Url,COA Business Name,COA Description1,Max CPC
Testing_Campaign_9,DND_DONT_MODIFY Testing_Campaign_9,Campaign_9_Label_10,12.79938796,Campaign_9_NKWL_10,C_9_CA_10,C_9_SAT_10,C_9_SAD1_10,C_9_SAD2_10,https://www.journeymen.com,C_9_PAH_10,128.8458493,C_9_PAP_10,https://www.zebecks.com,2018850960,AdGroup 10,CPN_9_AG_L_10,C_9_KW_10,C_9_NKW_10,CPN_9_AGCA_10,CPN_9_AGSAT_10,CPN_9_AGAD1_10,CPN_9_AGAD2_10,https://www.sandgoby.com,CPN_9_AGPHA_10,513.8882014,CPN_9_AGPHD_10,https://www.gemmingia.com,9727771711,CPN_9_RSAH1_10,CPN_9_RSAH2_10,CPN_9_RSAH3_10,CPN_9_RSAD1_10,CPN_9_RSAD2_10,https://www.mugil.com,6772061784,https://www.gynethusia.com,CPN_9_COABN_10,CPN_9_COAD1_10,53.50495184
Testing_Campaign_10,DND_DONT_MODIFY Testing_Campaign_10,Campaign_10_Label_1,205.7960718,Campaign_10_NKWL_1,C_10_CA_1,C_10_SAT_1,C_10_SAD1_1,C_10_SAD2_1,https://www.mouchardism.com,C_10_PAH_1,280.7955981,C_10_PAP_1,https://www.thyroprivic.com,3670288111,AdGroup 1,CPN_10_AG_L_1,C_10_KW_1,C_10_NKW_1,CPN_10_AGCA_1,CPN_10_AGSAT_1,CPN_10_AGAD1_1,CPN_10_AGAD2_1,https://www.hyperenthusiastically.com,CPN_10_AGPHA_1,78.18273892,CPN_10_AGPHD_1,https://www.moneymake.com,3487298056,CPN_10_RSAH1_1,CPN_10_RSAH2_1,CPN_10_RSAH3_1,CPN_10_RSAD1_1,CPN_10_RSAD2_1,https://www.cyclostomatidae.com,1400471300,https://www.anticous.com,CPN_10_COABN_1,CPN_10_COAD1_1,690.8720092
Testing_Campaign_10,DND_DONT_MODIFY Testing_Campaign_10,Campaign_10_Label_2,205.7960718,Campaign_10_NKWL_2,C_10_CA_2,C_10_SAT_2,C_10_SAD1_2,C_10_SAD2_2,https://www.ecuadoran.com,C_10_PAH_2,193.5342993,C_10_PAP_2,https://www.shegets.com,5719255265,AdGroup 2,CPN_10_AG_L_2,C_10_KW_2,C_10_NKW_2,CPN_10_AGCA_2,CPN_10_AGSAT_2,CPN_10_AGAD1_2,CPN_10_AGAD2_2,https://www.viage.com,CPN_10_AGPHA_2,183.7450578,CPN_10_AGPHD_2,https://www.oxycalcium.com,7719708496,CPN_10_RSAH1_2,CPN_10_RSAH2_2,CPN_10_RSAH3_2,CPN_10_RSAD1_2,CPN_10_RSAD2_2,https://www.monergic.com,4212880410,https://www.comicotragical.com,CPN_10_COABN_2,CPN_10_COAD1_2,165.707908
Testing_Campaign_10,DND_DONT_MODIFY Testing_Campaign_10,Campaign_10_Label_3,205.7960718,Campaign_10_NKWL_3,C_10_CA_3,C_10_SAT_3,C_10_SAD1_3,C_10_SAD2_3,https://www.chevronelly.com,C_10_PAH_3,433.5994636,C_10_PAP_3,https://www.millard.com,7019895581,AdGroup 3,CPN_10_AG_L_3,C_10_KW_3,C_10_NKW_3,CPN_10_AGCA_3,CPN_10_AGSAT_3,CPN_10_AGAD1_3,CPN_10_AGAD2_3,https://www.blockheadism.com,CPN_10_AGPHA_3,186.0876722,CPN_10_AGPHD_3,https://www.inconsummate.com,2813384483,CPN_10_RSAH1_3,CPN_10_RSAH2_3,CPN_10_RSAH3_3,CPN_10_RSAD1_3,CPN_10_RSAD2_3,https://www.hexahemeron.com,4676871620,https://www.unfinished.com,CPN_10_COABN_3,CPN_10_COAD1_3,473.8187008
Testing_Campaign_10,DND_DONT_MODIFY Testing_Campaign_10,Campaign_10_Label_4,205.7960718,Campaign_10_NKWL_4,C_10_CA_4,C_10_SAT_4,C_10_SAD1_4,C_10_SAD2_4,https://www.vespid.com,C_10_PAH_4,294.9066,C_10_PAP_4,https://www.attains.com,6440539444,AdGroup 4,CPN_10_AG_L_4,C_10_KW_4,C_10_NKW_4,CPN_10_AGCA_4,CPN_10_AGSAT_4,CPN_10_AGAD1_4,CPN_10_AGAD2_4,https://www.rodd.com,CPN_10_AGPHA_4,356.5212123,CPN_10_AGPHD_4,https://www.pyrocomenic.com,5396651288,CPN_10_RSAH1_4,CPN_10_RSAH2_4,CPN_10_RSAH3_4,CPN_10_RSAD1_4,CPN_10_RSAD2_4,https://www.empetrum.com,9435906522,https://www.drumsler.com,CPN_10_COABN_4,CPN_10_COAD1_4,125.7711626
Testing_Campaign_10,DND_DONT_MODIFY Testing_Campaign_10,Campaign_10_Label_5,205.7960718,Campaign_10_NKWL_5,C_10_CA_5,C_10_SAT_5,C_10_SAD1_5,C_10_SAD2_5,https://www.sexennial.com,C_10_PAH_5,134.0367653,C_10_PAP_5,https://www.repealing.com,5953162514,AdGroup 5,CPN_10_AG_L_5,C_10_KW_5,C_10_NKW_5,CPN_10_AGCA_5,CPN_10_AGSAT_5,CPN_10_AGAD1_5,CPN_10_AGAD2_5,https://www.deemie.com,CPN_10_AGPHA_5,113.9323316,CPN_10_AGPHD_5,https://www.repositor.com,3466815861,CPN_10_RSAH1_5,CPN_10_RSAH2_5,CPN_10_RSAH3_5,CPN_10_RSAD1_5,CPN_10_RSAD2_5,https://www.deviability.com,7655834771,https://www.pendulation.com,CPN_10_COABN_5,CPN_10_COAD1_5,425.0669309
Testing_Campaign_10,DND_DONT_MODIFY Testing_Campaign_10,Campaign_10_Label_6,205.7960718,Campaign_10_NKWL_6,C_10_CA_6,C_10_SAT_6,C_10_SAD1_6,C_10_SAD2_6,https://www.apothems.com,C_10_PAH_6,204.110299,C_10_PAP_6,https://www.papegay.com,5478457575,AdGroup 6,CPN_10_AG_L_6,C_10_KW_6,C_10_NKW_6,CPN_10_AGCA_6,CPN_10_AGSAT_6,CPN_10_AGAD1_6,CPN_10_AGAD2_6,https://www.atreptic.com,CPN_10_AGPHA_6,151.2044284,CPN_10_AGPHD_6,https://www.overinclining.com,1817631408,CPN_10_RSAH1_6,CPN_10_RSAH2_6,CPN_10_RSAH3_6,CPN_10_RSAD1_6,CPN_10_RSAD2_6,https://www.stegocephalian.com,9526436777,https://www.olivil.com,CPN_10_COABN_6,CPN_10_COAD1_6,125.101852
Testing_Campaign_10,DND_DONT_MODIFY Testing_Campaign_10,Campaign_10_Label_7,205.7960718,Campaign_10_NKWL_7,C_10_CA_7,C_10_SAT_7,C_10_SAD1_7,C_10_SAD2_7,https://www.stainierite.com,C_10_PAH_7,250.4046957,C_10_PAP_7,https://www.disaccredit.com,8991786469,AdGroup 7,CPN_10_AG_L_7,C_10_KW_7,C_10_NKW_7,CPN_10_AGCA_7,CPN_10_AGSAT_7,CPN_10_AGAD1_7,CPN_10_AGAD2_7,https://www.teloteropathically.com,CPN_10_AGPHA_7,20.70614462,CPN_10_AGPHD_7,https://www.pollists.com,6806094642,CPN_10_RSAH1_7,CPN_10_RSAH2_7,CPN_10_RSAH3_7,CPN_10_RSAD1_7,CPN_10_RSAD2_7,https://www.unarithmetically.com,3880783436,https://www.aeromarine.com,CPN_10_COABN_7,CPN_10_COAD1_7,322.591473
Testing_Campaign_10,DND_DONT_MODIFY Testing_Campaign_10,Campaign_10_Label_8,205.7960718,Campaign_10_NKWL_8,C_10_CA_8,C_10_SAT_8,C_10_SAD1_8,C_10_SAD2_8,https://www.decompresses.com,C_10_PAH_8,379.1063037,C_10_PAP_8,https://www.sesquihydrate.com,3343347218,AdGroup 8,CPN_10_AG_L_8,C_10_KW_8,C_10_NKW_8,CPN_10_AGCA_8,CPN_10_AGSAT_8,CPN_10_AGAD1_8,CPN_10_AGAD2_8,https://www.voters.com,CPN_10_AGPHA_8,320.3759222,CPN_10_AGPHD_8,https://www.envelopment.com,4600631548,CPN_10_RSAH1_8,CPN_10_RSAH2_8,CPN_10_RSAH3_8,CPN_10_RSAD1_8,CPN_10_RSAD2_8,https://www.disgruntling.com,7435739746,https://www.hydroclastic.com,CPN_10_COABN_8,CPN_10_COAD1_8,11.15179835
Testing_Campaign_10,DND_DONT_MODIFY Testing_Campaign_10,Campaign_10_Label_9,205.7960718,Campaign_10_NKWL_9,C_10_CA_9,C_10_SAT_9,C_10_SAD1_9,C_10_SAD2_9,https://www.gombeen.com,C_10_PAH_9,363.805782,C_10_PAP_9,https://www.yeather.com,2015546020,AdGroup 9,CPN_10_AG_L_9,C_10_KW_9,C_10_NKW_9,CPN_10_AGCA_9,CPN_10_AGSAT_9,CPN_10_AGAD1_9,CPN_10_AGAD2_9,https://www.pithecomorphic.com,CPN_10_AGPHA_9,130.6425155,CPN_10_AGPHD_9,https://www.fingermark.com,4149314647,CPN_10_RSAH1_9,CPN_10_RSAH2_9,CPN_10_RSAH3_9,CPN_10_RSAD1_9,CPN_10_RSAD2_9,https://www.calcigenous.com,8612234206,https://www.burriest.com,CPN_10_COABN_9,CPN_10_COAD1_9,78.39532909
Testing_Campaign_10,DND_DONT_MODIFY Testing_Campaign_10,Campaign_10_Label_10,205.7960718,Campaign_10_NKWL_10,C_10_CA_10,C_10_SAT_10,C_10_SAD1_10,C_10_SAD2_10,https://www.archplagiarist.com,C_10_PAH_10,28.51055924,C_10_PAP_10,https://www.chortler.com,2735188198,AdGroup 10,CPN_10_AG_L_10,C_10_KW_10,C_10_NKW_10,CPN_10_AGCA_10,CPN_10_AGSAT_10,CPN_10_AGAD1_10,CPN_10_AGAD2_10,https://www.edelweiss.com,CPN_10_AGPHA_10,91.5182365,CPN_10_AGPHD_10,https://www.auxetically.com,2330140261,CPN_10_RSAH1_10,CPN_10_RSAH2_10,CPN_10_RSAH3_10,CPN_10_RSAD1_10,CPN_10_RSAD2_10,https://www.committitur.com,4889281894,https://www.tarlatans.com,CPN_10_COABN_10,CPN_10_COAD1_10,87.2766882
